"created_at","text","location","time_zone","lang","geo","place","followers_count","friends_count","listed_count","favourites_count","statuses_count","retweet_count","reply_count","retweeted"
"Wed Nov 22 21:43:53 +0000 2017","@dirigentefla @LucasDelRey E todos estamos reclamando que esse público nunca, jamais vai ser maior que a favelada t… https://t.co/vcNAAZmy1N","João Pessoa, Brasil","Brasilia","pt",,,444,199,7,7517,7517,0,0,false
"Wed Nov 22 21:43:55 +0000 2017","RT @vtorremolinos_: #Torremolinos El I Encuentro Internacional de Turismo LGTBI llega a Torremolinos https://t.co/Sm1d66tkmK","Torremolinos",,"es",,,1465,1160,63,6134,6134,0,0,false
"Wed Nov 22 21:43:56 +0000 2017","RT @loredanacapone: La #cultura come strumento per attrarre nuovo turismo, valorizzare un patrimonio addormentato, riavvolgere il filo dell…","Taranto, Puglia",,"it",,,126,706,2,749,749,0,0,false
"Wed Nov 22 21:44:03 +0000 2017","RT @ViHuechulafquen: Rio chimehuin #Pesca #PescaConMosca #FlyFishing #Turismo #Paraiso #Neuquén #Patagonia #Argentina https://t.co/f1GTfG8C…","Argentina","Pacific Time (US & Canada)","es",,,2874,4332,47,885,885,0,0,false
"Wed Nov 22 21:44:04 +0000 2017","RT @Gobierno_Tab: Destaca Agustín de la Cruz Paz, coordinador de Turismo, que el @FestivalChoco ha ido creciendo anualmente y se ha c… ",,"Mexico City","es",,,1482,276,28,3088,3088,0,0,false
"Wed Nov 22 21:44:07 +0000 2017","RT @EneidaLayaPsuv: #RevoluciónDeJusticia Todo listo para la participación de nuestro @bcodeltesoro en la Feria Internacional de Turism… ","VALLES DEL TUY- VENEZUELA.","Caracas","es",,,5199,5703,164,11261,11261,0,0,false
"Wed Nov 22 21:44:09 +0000 2017","Los perros San Bernardo de los Alpes no llevaron nunca barriles de brandy en el cuello. Solo se los ponen por el turismo.",,"Eastern Time (US & Canada)","es",,,55,43,4,13,13,0,0,false
"Wed Nov 22 21:44:10 +0000 2017","Gran Turismo Sport Sport Getting Single-Player GT League, Offline Play, New Cars and More https://t.co/vcuRIJ7prj","Brooklyn, New York","Eastern Time (US & Canada)","en",,,2688,3665,28,143,143,0,0,false
"Wed Nov 22 21:44:10 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ","Galicia","Amsterdam","es",,,553,1453,22,2172,2172,0,0,false
"Wed Nov 22 21:44:13 +0000 2017","@info7irratia @EnekoGoia Si un portentaje alto de la ciudadania considera q la politica turismo ""masivo"" del gobier… https://t.co/9bh3AP11R7","EUSKAL HERRIA","Greenland","es",,,282,446,4,1855,1855,0,0,false
"Wed Nov 22 21:44:14 +0000 2017","#turismo #entrevista com Rene Zahr https://t.co/QZLrOeqgy0 https://t.co/IgJKwyUFfi","Salvador","Santiago","de",,,586,119,57,32,32,0,0,false
"Wed Nov 22 21:44:15 +0000 2017","[ Ocio, Recreación y Turismo | #CharlasCCScity450 ]\n\nLa tradición hípica en Venezuela se consolidará con la constru… https://t.co/enkp24ypcZ","Caracas, Venezuela","Caracas","es",,,610,140,3,133,133,0,0,false
"Wed Nov 22 21:44:16 +0000 2017","RT @unidosvstrata: México ocupa el segundo lugar en turismo sexual infantil. \n\nPara nosotros estas personas no son turistas, son DELIN… ","Chicago / New Orleans",,"es",,,71,2275,16,1040,1040,0,0,false
"Wed Nov 22 21:44:27 +0000 2017","RT @HipzelShalala: Debí haber estudiado diseño, Dpp, comunicación, turismo, administración de empresas, algo más fácil que esto.","Puebla, México","Mexico City","es",,,940,897,2,396,396,0,0,false
"Wed Nov 22 21:44:30 +0000 2017","RT @regioneFVGit: Per i progetti di IMPRENDITORIA FEMMINILE ci sono i #contributi della #RegioneFVG.\n\nPossono accedervi le nuove impr… ","Udine - FVG - Italy","Amsterdam","it",,,124,55,0,1176,1176,0,0,false
"Wed Nov 22 21:44:33 +0000 2017","Siendo parte de las #100nuevasexperiencias #SecturCDMX #Turismo #orgullosos ☺️#segwaytoursbygreenway #AdelanteCDMX https://t.co/IVNihKSdOk","Polanco, México D.F.","Mexico City","es",,,1321,1735,11,110,110,0,0,false
"Wed Nov 22 21:44:33 +0000 2017","RT @Albert_Rivera: Mientras Puigdemont hace 'turismo a la fuga', en CAT ⬆️el desempleo, se van las empresas y se ahonda la fractura so… ","@Ruesselsheim @Rodgau @Germany",,"es",,,779,3830,1,5285,5285,0,0,false
"Wed Nov 22 21:44:36 +0000 2017","RT @BalseiroLugo: ♿️ Con @Turgalicia formamos aos profesionais turísticos na tarefa construír un mundo máis accesible… ","San Ciprián - Cervo",,"es",,,545,329,14,1210,1210,0,0,false
"Wed Nov 22 21:44:37 +0000 2017","RT @LaTribunaHoy: El I Encuentro Internacional de Turismo LGBTI de Andalucía congregará en Torremolinos a un centenar de participante… ","Torremolinos",,"es",,,1465,1160,63,6138,6138,0,0,false
"Wed Nov 22 21:44:38 +0000 2017","Nouveau contenu Gran Turismo Sport le 27 novembre 2017 : Voitures, fonctionnalités et plus encore sur Gran Turismo Sport.","France",,"fr",,,1111,547,51,4247,4247,0,0,false
"Wed Nov 22 21:44:40 +0000 2017","RT @okasan_joestar7: ユーザーデカールのアップロード機能を全ユーザーに公開 - グランツーリスモ・ドットコム https://t.co/lHjNcbL1ph","東海地区のどこか","Irkutsk","ja",,,321,319,4,21157,21157,0,0,false
"Wed Nov 22 21:44:41 +0000 2017","Puigdemont, de turismo en Gante https://t.co/tLjgfOaNFV","España","Greenland","und",,,250,843,7,3745,3745,0,0,false
"Wed Nov 22 21:44:41 +0000 2017","RT @lord_rudo: Jajaja van a ir a visitar antros, picaderos,ver q es el municipio con más giros negros y una celda donde mueres y n… ",,,"es",,,148,71,0,161,161,0,0,false
"Wed Nov 22 21:44:44 +0000 2017","#turistas https://t.co/qQb9aqtOKL",,"Pacific Time (US & Canada)","und",,,1132,3045,28,234,234,0,0,false
"Wed Nov 22 21:44:48 +0000 2017","RT @zelune: ""não acredito na ciência"" \n\nce construiu um foguete baseado no que? no gibi do franjinha?\n\n""ele planeja um serviço… ","Santa Maria, Brasil",,"pt",,,154,115,1,4939,4939,0,0,false
"Wed Nov 22 21:44:49 +0000 2017","RT @julandro_julay: Cerca de un centenar de participantes de 20 países asistirán al Encuentro Internacional de Turismo LGBTI. La cita s… ","Torremolinos",,"es",,,1465,1160,63,6140,6140,0,0,false
"Wed Nov 22 21:44:51 +0000 2017","RT @thegranturismo: You asked, we listened. Free new cars, offline play, and new single-player mode coming to Gran Turismo Sport.\nhttps://t…",,"Pacific Time (US & Canada)","en",,,883,662,30,3105,3105,0,0,false
"Wed Nov 22 21:44:53 +0000 2017","RT @EagleStarNET: 'Gran Turismo Sport' update will add offline play to campaign mode https://t.co/zMxwxSOeIa https://t.co/HpWxzuhsAx","SIN CITY",,"en",,,64,2267,13,1069,1069,0,0,false
"Wed Nov 22 21:44:55 +0000 2017","RT @isabelalbas: C’s apoyando a Córdoba y su historia!! Con un plan para conservar y dar a conocer nuestros yacimientos ⬆️turismo y… ","Cabra, Andalucía","Pacific Time (US & Canada)","es",,,2111,4997,17,5996,5996,0,0,false
"Wed Nov 22 21:44:55 +0000 2017","RT @_TTorremolinos: El Ayuntamiento de @Torremolinos_On y la patronal hotelera @AEHCOS constituirán una mesa de trabajo mixta para para… ","Torremolinos",,"es",,,1465,1160,63,6140,6140,0,0,false
"Wed Nov 22 21:44:56 +0000 2017","New Gran Turismo Sport content arrives 27/11, including new cars  https://t.co/oUqZRgdv0z @PlayStationEUさんから","千葉 浦安市","Tokyo","ja",,,1795,1561,44,531,531,0,0,false
"Wed Nov 22 21:44:58 +0000 2017","RT @PCongresos: El Ayuntamiento de @Torremolinos_On y la patronal hotelera @AEHCOS constituirán una mesa de trabajo mixta para para… ","Torremolinos",,"es",,,1465,1160,63,6141,6141,0,0,false
"Wed Nov 22 21:45:00 +0000 2017","RT @SinEmbargoMX: La pérdida de bosques y selvas en México subió 36% en 2016 por agro, minería y turismo, denuncia ONG… ",,"Pacific Time (US & Canada)","es",,,39,124,0,3476,3476,0,0,false
"Wed Nov 22 21:45:04 +0000 2017","RT @nao_muito: escrevendo matéria sobre minha viagem ao peru e sobre como o governo local aposta no turismo de aventura. é claro q… ","Brasil","Brasilia","pt",,,129,394,3,4428,4428,0,0,false
"Wed Nov 22 21:45:04 +0000 2017","Este finde en Valladolid se celebra INTUR, feria de turismo de Interior.\n\nRecordamos las ediciones de\n\n2016… https://t.co/UfSn0Cby8p","Castilla y León","Ljubljana","es",,,11784,4475,33,589,589,0,0,false
"Wed Nov 22 21:45:04 +0000 2017","'Gran Turismo Sport' (PS4) Will Be Getting New Cars, Offline Play, GT League &amp; More https://t.co/H5XPiUH2Lb","San Francisco / Oakland","Pacific Time (US & Canada)","en",,,3057,252,131,39,39,0,0,false
"Wed Nov 22 21:45:10 +0000 2017","RT @_TTorremolinos: #Torremolinos será sede del 30 de noviembre al 3 de diciembre del I Encuentro Internacional de #Turismo #LGBTI de… ","Torremolinos",,"es",,,1465,1160,63,6142,6142,0,0,false
"Wed Nov 22 21:45:12 +0000 2017","#Papantla #Alerta\n\nTurismo afectado por protestas en #ElTajín\n\nINFO AQUÍ: https://t.co/aPVfs9qr3T https://t.co/PWD4xPbcjc",,"Mexico City","es",,,765,67,3,10,10,0,0,false
"Wed Nov 22 21:45:13 +0000 2017","RT @Torremolinos_On: @LGBTorremolinos | ¿Sabéis cuáles son las zonas #LGTBI de #Torremolinos? Os lo contamos aquí 👉… ","Torremolinos",,"es",,,1465,1160,63,6143,6143,0,0,false
"Wed Nov 22 21:45:14 +0000 2017","Inaugura Secretario de Turismo Foro Universitario “Emprendimiento en Turismo Sostenible”  https://t.co/BE76XvOClf https://t.co/zRPax8AvJG","Queretaro, Mexico","Mexico City","es",,,15980,265,138,567,567,0,0,false
"Wed Nov 22 21:45:16 +0000 2017","RT @INEN_EC: Reunión de trabajo con el viceministro de Turismo @CarlosJLarrea a fin de definir acciones conjuntas para el benefi… ","Quito",,"es",,,30,128,0,2,2,0,0,false
"Wed Nov 22 21:45:17 +0000 2017","Viaje en clase ejecutiva con los mejores costos https://t.co/fKepw5ky0z  #Turismo #Viajes","Ciudad de México","Mexico City","es",,,1134,418,97,214,214,0,0,false
"Wed Nov 22 21:45:17 +0000 2017","@Paul_Gandersman It’s actually true. At least from what I’ve noticed on Gran Turismo Sport. So far so good.","Orlando, FL","Eastern Time (US & Canada)","en",,"{""id"":""3b05a9986be2419b"",""url"":""https://api.twitter.com/1.1/geo/id/3b05a9986be2419b.json"",""place_type"":""city"",""name"":""Doctor Phillips"",""full_name"":""Doctor Phillips, FL"",""country_code"":""US"",""country"":""United States"",""bounding_box"":{""type"":""Polygon"",""coordinates"":[[[-81.508635,28.420712],[-81.508635,28.493573],[-81.474987,28.493573],[-81.474987,28.420712]]]},""attributes"":{}}",32026,2366,412,2890,2890,0,0,false
"Wed Nov 22 21:45:19 +0000 2017","RT @noticiasDcuenca: La provincia se ha convertido en uno de los destinos favoritos del público amante del turismo natural… ","Cuenca","Madrid","es",,,1625,410,54,4719,4719,0,0,false
"Wed Nov 22 21:45:22 +0000 2017","El Estado de mi Abuelo Paterno. El Gran Estado de México. https://t.co/rhxdW0pyY0 https://t.co/33EOI89Pnq","Puebla, México","Mexico City","es",,,1746,954,232,14023,14023,0,0,false
"Wed Nov 22 21:45:27 +0000 2017","#galicia En Carballo turismo para todos los gustos https://t.co/Fu4GKu0eLH https://t.co/oq98IptCHS",,,"es",,,5852,2967,69,20,20,0,0,false
"Wed Nov 22 21:45:28 +0000 2017","RT @Albert_Rivera: Mientras Puigdemont hace 'turismo a la fuga', en CAT ⬆️el desempleo, se van las empresas y se ahonda la fractura so… ",,,"es",,,24,90,0,1835,1835,0,0,false
"Wed Nov 22 21:45:29 +0000 2017","RT @PlaystationBrah: Is this enough for those of you who might have been put off by the initial launch content? https://t.co/zcocOWVV2O","United States","Pacific Time (US & Canada)","en",,,869,1166,44,33553,33553,0,0,false
"Wed Nov 22 21:45:30 +0000 2017","@videogamedeals Is this the new model of ps vr? I wanted to get the gran turismo one but it's the first model.",,,"en",,,17,75,0,106,106,0,0,false
"Wed Nov 22 21:45:30 +0000 2017","RT @ASchwibach: CINA-VATICANO\nIl Partito comunista blocca il turismo dei cinesi in Vaticano https://t.co/5Eit2XmORr","Milano Verbania Varese","Rome","it",,,6182,4169,150,102525,102525,0,0,false
"Wed Nov 22 21:45:32 +0000 2017","Dakar 2018: impacto del https://t.co/PX91LsE8mY 2018: impacto del ""rally"" en Perú será superior a los US$ 350 millo… https://t.co/YCX6puh26Y",,"Lima","es",,,227,86,3,0,0,0,0,false
"Wed Nov 22 21:45:33 +0000 2017","reformanacional: El Secretario de Turismo, Enrique de la Madrid, cuestionó señalamientos sobre mayor inseguridad pa… https://t.co/iGYmJXADyn","México","Pacific Time (US & Canada)","es",,,371,944,49,2,2,0,0,false
"Wed Nov 22 21:45:34 +0000 2017","RT @MarcheTourismEN: Snowy mountains and verdant hills #Autumn is a truly amazing season in Le #Marche!  #lemarche… ","Italy","Rome","en",,,212,189,44,1172,1172,0,0,false
"Wed Nov 22 21:45:35 +0000 2017","DimeCuba: llamadas, mensajes, vuelos y hoteles en Cuba a los mejores precios #turismo https://t.co/ptbS6Zwtr2","París, Francia","Bogota","es",,,564382,39518,1374,3904,3904,0,0,false
"Wed Nov 22 21:45:43 +0000 2017","@CCP_Redcape @EVEValkyrie Made the logo in Illustrator, exported it as an svg, uploud to gran turismo via my accoun… https://t.co/l5mbh4RGWY","UK","London","en",,,120,138,3,1738,1738,0,0,false
"Wed Nov 22 21:45:47 +0000 2017","[ Ocio, Recreación y Turismo | #CharlasCCScity450 ]\n\n'El beisbol también tiene su origen en la inversión petrolera… https://t.co/KPHuOJzX3i","Caracas, Venezuela","Caracas","es",,,610,140,3,133,133,0,0,false
"Wed Nov 22 21:45:49 +0000 2017","PERO #MACRIHAMBRE Y GATO Atraso cambiario: por turismo salieron USD 9.000 millones en sólo 10 meses https://t.co/WsJMmposla","Buenos Aires - CABA ","Buenos Aires","es",,,2710,592,26,86520,86520,0,0,false
"Wed Nov 22 21:45:51 +0000 2017","- Qué estudias? \n-nada \n-ah bueno https://t.co/1TmYKJvuDH",,"Monterrey","es",,,190,156,0,141,141,0,0,false
"Wed Nov 22 21:45:51 +0000 2017","diz rapazes e raparigas giras do 10 de turismo — Não vou tar aqui a referir nomes xd https://t.co/LeWgscd08n",,"London","pt",,,1619,784,3,25566,25566,0,0,false
"Wed Nov 22 21:45:51 +0000 2017","@cJacetania se promocionará a partir de mañana en @feriavalladolid. Nos vemos en #INTUR2017. Visítanos en el stand… https://t.co/przCXbdGhJ","Jaca · Jacetania","Ljubljana","es",,,2329,667,85,2549,2549,0,0,false
"Wed Nov 22 21:45:51 +0000 2017","News... Turismo no genera el abuso infantil, son los delincuentes: De la Madrid https://t.co/bzJcNaLWli",,"Hawaii","es",,,526,945,307,0,0,0,0,false
"Wed Nov 22 21:45:52 +0000 2017","RT @BMW: A soothing view for the weekend. \nThe #BMW #6series Gran Turismo. https://t.co/xgfQXFywT6",,"Pacific Time (US & Canada)","en",,,2,28,0,1123,1123,0,0,false
"Wed Nov 22 21:45:55 +0000 2017","Entrevista al Secretario de Turismo José Izquierdo en Casino Del Mar.… https://t.co/TaYzHay0KL",,"La Paz","es",,,248,693,3,7,7,0,0,false
"Wed Nov 22 21:45:58 +0000 2017","RT @JosemaCoronado: Usando las carreteras (y caminos) como soporte del tusimo deportivo en áreas rurales. Estos maños lo tienen claro. http…","Picón, CIudad Real",,"es",,,674,982,20,4380,4380,0,0,false
"Wed Nov 22 21:46:02 +0000 2017","RT @OlmedoJesus: Recibe @_RaulCruz_ del secretario de Turismo, Juan Carlos Rivera, la denominación de “municipio turístico a Santa L… ","Oaxaca","Mountain Time (US & Canada)","es",,,8199,762,68,106,106,0,0,false
"Wed Nov 22 21:46:04 +0000 2017","RT @AtlantisWay: #tecnologia Dai big data per il turismo alla ""IoT"" per la guida sicura, parte da Torino la svolta digitale di Tim v… ",,,"it",,,821,0,1368,0,0,0,0,false
"Wed Nov 22 21:46:04 +0000 2017","- que estudias?\n- arquitectura\n- ah y nadamas es de saber dibujar verdad?\n- no solo se trata de eso, tambien tenemo… https://t.co/wWwHu4j9zI","Santiago, Nuevo León",,"es",,,112,131,0,78,78,0,0,false
"Wed Nov 22 21:46:06 +0000 2017","RT @whcarlos: Felicidades @restbardal de Ronda por la Estrella Michelin!\nLas 9 #EstrellasMichelin de Málaga son garantía de calid… ",,"London","es",,,198,183,6,5586,5586,0,0,false
"Wed Nov 22 21:46:07 +0000 2017","RT @turismolaxe: Esto si que é un BO MÉRCORES!! \n\nAínda non coñeces a Praia dos Cristais en Laxe? :-)\n\n#costadamorte #Turismo… ","Cambre, España",,"es",,,269,550,39,5223,5223,0,0,false
"Wed Nov 22 21:46:08 +0000 2017","RT @SRE_mx: El Canciller @LVidegaray acompaña al Secretario de Turismo, @edelamadrid, en la presentación que sostuvo con miembr… ","Tel Aviv, Israel","Jerusalem","es",,,2170,248,29,1000,1000,0,0,false
"Wed Nov 22 21:46:10 +0000 2017","RT @AntonioRNaranjo: ¿Ha dimitido ya @AdaColau? Esta señora ha hundido Barcelona, espantado al turismo, echado a inversores y no supo ni… ","España",,"es",,,88,120,2,3830,3830,0,0,false
"Wed Nov 22 21:46:10 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ","Madrid","Brussels","es",,,1880,1552,19,32395,32395,0,0,false
"Wed Nov 22 21:46:13 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ",,,"es",,,22,204,1,3603,3603,0,0,false
"Wed Nov 22 21:46:15 +0000 2017","#AvemarepForos #Turismo #Venezuela @mix_travel presente https://t.co/oQMRWhPT1R","Caracas","Caracas","pt",,,57,195,2,171,171,0,0,false
"Wed Nov 22 21:46:18 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ",,"Pacific Time (US & Canada)","es",,,92,618,1,1029,1029,0,0,false
"Wed Nov 22 21:46:20 +0000 2017","RT @elDineroDO: República Dominicana mantiene liderazgo en ingresos de turismo, revela Latinvex https://t.co/hZ0LOzEaWD #HemerotecaelDinero",,"Eastern Time (US & Canada)","es",,,669,109,0,127,127,0,0,false
"Wed Nov 22 21:46:21 +0000 2017","la REPUBBLICA - Dai big data per il turismo alla ""IoT"" per la guida sicura, parte da Torino la svolta digitale di T… https://t.co/pS5x9P7mpf",,,"it",,,557,445,115,3223,3223,0,0,false
"Wed Nov 22 21:46:23 +0000 2017","RT @SantiagoChileCB: Trabajo en equipo para construir datos relevantes del #Turismo en #Santiago #MICE @subturismo @Sernatur_RM #BigData ht…","Santiago, Chile",,"es",,,522,128,20,534,534,0,0,false
"Wed Nov 22 21:46:24 +0000 2017","Check out my broadcast from my PlayStation 4! #PS4live (Gran Turismo®SPORT)  live at https://t.co/62X9iE9g6z","I LIVE IN TITUSVILLE FLORIDA",,"en",,,27,175,0,199,199,0,0,false
"Wed Nov 22 21:46:24 +0000 2017","@minniesoak @TaxiDriver93 @VilaWeb Juntos se vivirá mejor. De hecho los independentistas ya están provocando perdid… https://t.co/T096Zn08uu",,,"es",,,18,18,2,1448,1448,0,0,false
"Wed Nov 22 21:46:25 +0000 2017","RT @IdentidadCcs: #HOY | Esto es parte de lo que disfrutaron en la casa INASS de Macuto con el turismo en amor mayor https://t.co/2srrAt1f5U","Caracas, Venezuela. #GDC","Caracas","es",,,1639,1686,17,8576,8576,0,0,false
"Wed Nov 22 21:46:32 +0000 2017","@danilerer @clautomata Mi papá es de la armada argentina, quien carajo sos pendejo de mierda para hablar asi de gen… https://t.co/Xj4wnMC5Ph",,,"es",,,36,109,1,630,630,0,0,false
"Wed Nov 22 21:46:33 +0000 2017","Valladolid: Feria INTUR 2017, Segovia por el turismo deportivo y de naturaleza, viernes 24. https://t.co/iu0Xsmk8jK",,,"es",,,276,630,7,10,10,0,0,false
